  , ,pop1, pop2 ,mo_rap, mo_len, mo_sol
359,16656820681369853100032.00000,1.47626,646720069819662991360.00000,0.00002,-26499243092010948624384.00000,
360,19036996749901927809024.00000,1.46843,737578035431075217408.00000,0.00002,-30282853105824708952064.00000,
361,21757704011209747988480.00000,1.46065,841100360390496354304.00000,0.00002,-34607135995029610299392.00000,
362,24867745064727697424384.00000,1.45291,959035633697156497408.00000,0.00002,-39549448704218923794432.00000,
363,28422932280998465896448.00000,1.44521,1093371064268881264640.00000,0.00002,-45198235043158864953344.00000,
364,32487097536260746510336.00000,1.43755,1246364560240212443136.00000,0.00001,-51654618263731157598208.00000,
365,37133247913586338037760.00000,1.42993,1420581035747275702272.00000,0.00001,-59034223063010390310912.00000,
366,42444888562742893477888.00000,1.42235,1618933486930495275008.00000,0.00001,-67469260181851898642432.00000,
367,48517537003675379040256.00000,1.41481,1844729445443918102528.00000,0.00001,-77110911584715329765376.00000,
368,55460456705309309665280.00000,1.40732,2101723491941636898816.00000,0.00001,-88132059725793197031424.00000,
369,63398641839426999681024.00000,1.39986,2394176594578487377920.00000,0.00001,-100730410732090118111232.00000,
370,72475089775809278246912.00000,1.39244,2726923129325900267520.00000,0.00001,-115132068584413982621696.00000,
371,82853403238338792521728.00000,1.38506,3105446540725057486848.00000,0.00001,-131595625688346071662592.00000,
372,94720770184246579953664.00000,1.37772,3535964714482304286720.00000,0.00001,-150416844755369711370240.00000,
373,108291376517319437058048.00000,1.37042,4025526257995666685952.00000,0.00001,-171934017838852228513792.00000,
374,123810314835390940315648.00000,1.36315,4582119022450064752640.00000,0.00001,-196534100896533241135104.00000,
375,141558061697742042824704.00000,1.35593,5214792351504187523072.00000,0.00001,-224659736617257413902336.00000,
376,161855606557332815740928.00000,1.34874,5933794707772194947072.00000,0.00001,-256817294726821408931840.00000,
377,185070327741070593490944.00000,1.34159,6750728510193740546048.00000,0.00001,-293586077888431974776832.00000,
378,211622724914456213585920.00000,1.33448,7678724213820894478336.00000,0.00001,-335628862996475478540288.00000,
379,241994133606372743315456.00000,1.32741,8732635879234892464128.00000,0.00001,-383703972540807943028736.00000,
380,276735565907913896624128.00000,1.32037,9929260712250761543680.00000,0.00001,-438679099267065080446976.00000,
381,316477842755659503763456.00000,1.31338,11287585306012081455104.00000,0.00001,-501547140122109437542400.00000,
382,361943207678832575250432.00000,1.30642,12829061586885829197824.00000,0.00001,-573444333080049067491328.00000,
383,413958640008263641333760.00000,1.29949,14577915752101930074112.00000,0.00001,-655671033614863624568832.00000,
384,473471117862436255825920.00000,1.29260,16561493789549097123840.00000,0.00001,-749715517150659478552576.00000,
385,541565118375059641073664.00000,1.28575,18810647486387850313728.00000,0.00001,-857281250735044792680448.00000,
386,619482685339013339938816.00000,1.27894,21360165159926635692032.00000,0.00001,-980318142544180932509696.00000,
387,708646443553839181201408.00000,1.27216,24249251676883492274176.00000,0.00001,-1121058352904819011747840.00000,
388,810685995647413499461632.00000,1.26542,27522062659315197542400.00000,0.00001,-1282057336765452711362560.00000,
389,927468202114582130458624.00000,1.25871,31228298098512922411008.00000,0.00001,-1466240886642553867206656.00000,
390,1061131920065304463409152.00000,1.25204,35423860900643922247680.00000,0.00001,-1676959058939961577308160.00000,
391,1214127862189119594561536.00000,1.24540,40171586155024115302400.00000,0.00001,-1918047997414465834319872.00000,
392,1389264336437167578415104.00000,1.23880,45542047128532226670592.00000,0.00001,-2193900818001460180549632.00000,
393,1589759740877613779910656.00000,1.23224,51614444123449926352896.00000,0.00001,-2509548892174711823269888.00000,
394,1819302819380876997033984.00000,1.22571,58477582360078299693056.00000,0.00001,-2870755064897960836857856.00000,
395,2082121834876774654148608.00000,1.21921,66230944921023607209984.00000,0.00001,-3284120571957674726391808.00000,
396,2383063990944719452504064.00000,1.21275,74985866472501641478144.00000,0.00001,-3757207684571043041640448.00000,
397,2727686632971667322699776.00000,1.20632,84866812898903244931072.00000,0.00001,-4298680411860314320011264.00000,
398,3122361991109451274256384.00000,1.19993,96012771075188578058240.00000,0.00001,-4918465940094607740108800.00000,
399,3574397493486129260789760.00000,1.19357,108578751664734125162496.00000,0.00001,-5627939888470394696368128.00000,
400,4092173985011788547096576.00000,1.18724,122737405953834253025280.00000,0.00000,-6440138922649749769158656.00000,
401,4685304540954865457692672.00000,1.18095,138680755177834860773376.00000,0.00000,-7370004798556860049260544.00000,
402,5364816972522634690428928.00000,1.17469,156622027385861717360640.00000,0.00000,-8434664520735339977900032.00000,
403,6143363592373013493841920.00000,1.16846,176797592420964183834624.00000,0.00000,-9653752004234848543703040.00000,
404,7035462351051883850760192.00000,1.16227,199468979803498483810304.00000,0.00000,-11049777440784534642622464.00000,
405,8057774082063486167285760.00000,1.15611,224924956884920260624384.00000,0.00000,-12648551505399891976257536.00000,
406,9229421316694589717872640.00000,1.14998,253483635206329420742656.00000,0.00000,-14479672617602807714807808.00000,
407,10572354964946006623387648.00000,1.14389,285494561088889883197440.00000,0.00000,-16577086714129417500622848.00000,
408,12111776123496074529734656.00000,1.13783,321340731540898144321536.00000,0.00000,-18979730422817993126838272.00000,
409,13876621385833608783069184.00000,1.13180,361440457909354604003328.00000,0.00000,-21732270179761306428506112.00000,
410,15900121317091015699464192.00000,1.12580,406248976510005431762944.00000,0.00000,-24885951737851791150153728.00000,
411,18220443243978938105462784.00000,1.11983,456259676744533195882496.00000,0.00000,-28499576713982623627608064.00000,
412,20881431230237629462085632.00000,1.11390,512004781755458790621184.00000,0.00000,-32640625360052114826461184.00000,
413,23933458096922296588435456.00000,1.10799,574055273028099539730432.00000,0.00000,-37386547672425729406009344.00000,
414,27434406647282083511140352.00000,1.10212,643019796775184260661248.00000,0.00000,-42826248336885462677323776.00000,
415,31450799917501207644471296.00000,1.09628,719542224324654719303680.00000,0.00000,-49061794912304916699545600.00000,
416,36059103354670684265512960.00000,1.09047,804297458534260165050368.00000,0.00000,-56210383168581661379002368.00000,
417,41347225388889919780290560.00000,1.08469,897984980418931128795136.00000,0.00000,-64406598708096645180948480.00000,
418,47416246995045957817597952.00000,1.07894,1001319511017468479930368.00000,0.00000,-73805020025748513456390144.00000,
419,54382415621911820594315264.00000,1.07322,1115018018615824257908736.00000,0.00000,-84583215128729290637574144.00000,
420,62379444406803772106342400.00000,1.06753,1239782125461068484444160.00000,0.00000,-96945191892558606871035904.00000,
421,71561164015378621108584448.00000,1.06188,1376274754643662762672128.00000,0.00000,-111125371647315110833160192.00000,
422,82104581890513593211813888.00000,1.05625,1525089599206795472011264.00000,0.00000,-127393166268203045966839808.00000,
423,94213412327251817294462976.00000,1.05065,1686711682524092288729088.00000,0.00000,-146058251520713075896352768.00000,
424,108122150805474163365511168.00000,1.04508,1861466900479388428533760.00000,0.00000,-167476643853592883961528320.00000,
425,124100777633107574169534464.00000,1.03954,2049457978667647591514112.00000,0.00000,-192057704557547865348505600.00000,
426,142460189442381984038912000.00000,1.03403,2250483725729300981219328.00000,0.00000,-220272214580226988395462656.00000,
427,163558472745514077893165056.00000,1.02855,2463937797846037415591936.00000,0.00000,-252661685734562856960000000.00000,
428,187808151950736765256466432.00000,1.02310,2688682386341821620944896.00000,0.00000,-289849100053576455179730944.00000,
429,215684565380862575179202560.00000,1.01768,2922891272624364861784064.00000,0.00000,-332551299207289263016116224.00000,
430,247735547410299466243112960.00000,1.01229,3163855529226332159344640.00000,0.00000,-381593280878269545641410560.00000,
431,284592623409938660614733824.00000,1.00692,3407743742700818974900224.00000,0.00000,-437924699574243048413986816.00000,
432,326983957425471702622535680.00000,1.00158,3649306945892021809709056.00000,0.00000,-502638916451206322641174528.00000,
433,375749331188297909112143872.00000,0.99627,3881516416417919381012480.00000,0.00000,-576994997391912812672974848.00000,
434,431857478075349278962745344.00000,0.99099,4095120056422192002367488.00000,0.00000,-662443122072561151664717824.00000,
435,496426148054936028295725056.00000,0.98574,4278100133428108852199424.00000,0.00000,-760653940501869774065631232.00000,
436,570745340720800482705014784.00000,0.98052,4415011634663153985388544.00000,0.00000,-873552499220228531107659776.00000,
437,656304214678729958661029888.00000,0.97532,4486176248989047807016960.00000,0.00000,-1003357458974193558535274496.00000,
438,754822264511167621582815232.00000,0.97015,4466701899348119897767936.00000,0.00000,-1152626441536721746736971776.00000,
439,868285453299808895284281344.00000,0.96501,4325291633763514815873024.00000,0.00000,-1324308478118155172794335232.00000,
440,998988101572793013945499648.00000,0.95990,4022798339598388226424832.00000,0.00000,-1521804688654295890776817664.00000,
441,1149581465305134332697903104.00000,0.95481,3510472928163583129288704.00000,0.00000,-1749038503847070243871522816.00000,
442,1323130089458078812295135232.00000,0.94975,2727843049770933297348608.00000,0.00000,-2010536954477679485141385216.00000,
443,1523177203275464524383125504.00000,0.94471,1600146688664187357364224.00000,0.00000,-2311524800254340854309715968.00000,
444,1753820633603800136983511040.00000,0.93971,35229727475072036241408.00000,0.00000,-2658033559202471708261875712.00000,
445,2019800958087048331826036736.00000,0.93473,-2080201749037099486543872.00000,0.00000,-3057027835274382057146417152.00000,
446,2326603907344416338243223552.00000,0.92977,-4885105635040084870823936.00000,0.00000,-3516551734560104780939657216.00000,
447,2680579361390334826820665344.00000,0.92484,-8549562098907230192533504.00000,0.00000,-4045898618734593056016695296.00000,
448,3089079679099276672811139072.00000,0.91994,-13281355325448569164398592.00000,0.00000,-4655807979342199094853500928.00000,
449,3560620560463253127097745408.00000,0.91507,-19333906104673548017598464.00000,0.00000,-5358693841301542901146189824.00000,
450,4105068181530340641235533824.00000,0.91022,-27015828378386011344863232.00000,0.00000,-6168909834003862318431076352.00000,
451,4733856975152027048098136064.00000,0.90539,-36702437753622192445194240.00000,0.00000,-7103056921661365160312307712.00000,
452,5460243173405346608382476288.00000,0.90059,-48849605929765655023714304.00000,0.00000,-8180340782401773018701365248.00000,
453,6299600099147321140683210752.00000,0.89582,-64010434195461493212839936.00000,0.00000,-9422986993011420819257032704.00000,
454,7269762217458530854264373248.00000,0.89107,-82855314318373369667387392.00000,0.00000,-10856723542635650609095639040.00000,
455,8391426159741548361980837888.00000,0.88635,-106196059510092878869168128.00000,0.00000,-12511341798808888969539878912.00000,
456,9688618345878399234443575296.00000,0.88165,-135014925596709281532477440.00000,0.00000,-14421348923737041309070786560.00000,
457,11189240490874330079006031872.00000,0.87698,-170499507758170363054260224.00000,0.00000,-16626726935917625810473713664.00000,
458,12925706236505864650232954880.00000,0.87233,-214084696876838598511427584.00000,0.00000,-19173816188716116597966635008.00000,
459,14935684448561843503382921216.00000,0.86771,-267503118483260518187401216.00000,0.00000,-22116344060394200313517572096.00000,
460,17262967429011715598669840384.00000,0.86311,-332845764739350358306848768.00000,0.00000,-25516623198379981978294288384.00000,
461,19958485484185745666324037632.00000,0.85854,-412634875793313558350004224.00000,0.00000,-29446947827691814670139654144.00000,
462,23081493052984701497571803136.00000,0.85399,-509911543174273226955030528.00000,0.00000,-33991221529786202721815101440.00000,
463,26700956037921176518171557888.00000,0.84946,-628341009158645571901194240.00000,0.00000,-39246855654273711942645317632.00000,
464,30897175220753244168787066880.00000,0.84496,-772339239744733754475675648.00000,0.00000,-45326984296456779353722716160.00000,
465,35763686831360901525572419584.00000,0.84048,-947225076183879812353359872.00000,0.00000,-52363049741450234388428095488.00000,
466,41409488649059206454375874560.00000,0.83602,-1159403146535441792436797440.00000,0.00000,-60507821657517386707872251904.00000,
467,47961648658852356979936985088.00000,0.83159,-1416583775413403589044862976.00000,0.00000,-69938924374165261268304265216.00000,
468,55568363510222341260481396736.00000,0.82719,-1728047404470329469933977600.00000,0.00000,-80862959609318870695184171008.00000,
469,64402546129631756373236645888.00000,0.82280,-2104962573631219526023512064.00000,0.00000,-93520327376350040055659626496.00000,
470,74666036173801716551268696064.00000,0.81844,-2560768368671560646172606464.00000,0.00000,-108190865935597846472660353024.00000,
471,86594544001147177318339313664.00000,0.81410,-3111634481139587577934774272.00000,0.00000,-125200453066995998280986394624.00000,
472,100463458987550771524399005696.00000,0.80979,-3777014732767382179638411264.00000,0.00000,-144928736237865697335616471040.00000,
473,116594676922164297267608027136.00000,0.80550,-4580313186595938836135542784.00000,0.00000,-167818189145588179489137885184.00000,
474,135364629609203195742573821952.00000,0.80123,-5549685920290719803377713152.00000,0.00000,-194384727489375438487620157440.00000,
475,157213733534291061211247149056.00000,0.79698,-6719006318405332067762044928.00000,0.00000,-225230158694235842848676118528.00000,
476,182657514560393737938770329600.00000,0.79276,-8129027525750211136809074688.00000,0.00000,-261056789896312866356861075456.00000,
477,212299713334808529755533475840.00000,0.78856,-9828782707713204478447452160.00000,0.00000,-302684577261160331986885148672.00000,
478,246847732897189276508443639808.00000,0.78438,-11877272246004112663498457088.00000,0.00000,-351071269387431795899794194432.00000,
479,287130857657745148467407224832.00000,0.78022,-14345497277245084320160284672.00000,0.00000,-407336080229671787025464819712.00000,
480,330243599047795737410532278272.00000,0.77608,-14216387801748910274164817920.00000,0.00000,-472787525144639420259515760640.00000,
481,379829725030946949875716063232.00000,0.77197,-14088440311532124754002575360.00000,0.00000,-548045966548722659109864734720.00000,
482,436861215275832507201631551488.00000,0.76788,-13961644348727209170558779392.00000,0.00000,-634584111367415781119435472896.00000,
483,502455992344274277643633819648.00000,0.76381,-13835989549587448313925337088.00000,0.00000,-734095792027832150071078551552.00000,
484,577899835038608097192439709696.00000,0.75976,-13711465643639851202199420928.00000,0.00000,-848529168500953318881453146112.00000,
485,664671582041400376779698339840.00000,0.75573,-13588062452845678351723003904.00000,0.00000,-980124915635373387427052781568.00000,
486,764472119885452631616555843584.00000,0.75173,-13465769890768540284391260160.00000,0.00000,-1131460144324803678406405259264.00000,
487,879257723471854850448117727232.00000,0.74775,-13344577961749977112076353536.00000,0.00000,-1305498917445342158336533987328.00000,
488,1011278402671830847952710008832.00000,0.74378,-13224476760092451028445691904.00000,0.00000,-1505650350768177073155473408000.00000,
489,1163122006676607912308490895360.00000,0.73984,-13105456469249701130639769600.00000,0.00000,-1735835437732926171059251576832.00000,
490,1337764950622041913327437742080.00000,0.73592,-12987507361024383604995653632.00000,0.00000,-2000563907970598843297560526848.00000,
491,1538630558823546941551981625344.00000,0.73202,-12870619794772931306118447104.00000,0.00000,-2305022626145193185924125556736.00000,
492,1769656168256508903127756308480.00000,0.72814,-12754784216617566758603063296.00000,0.00000,-2655177263894505188618955390976.00000,
493,2035370307634359882450357714944.00000,0.72428,-12639991158665409207778410496.00000,0.00000,-3057889237827991052436323172352.00000,
494,2340981464936812777884037939200.00000,0.72044,-12526231238234616345846087680.00000,0.00000,-3521050205782444153937065934848.00000,
495,2692480183395789856533458714624.00000,0.71662,-12413495157087479349553135616.00000,0.00000,-4053736757710529454631068631040.00000,
496,3096756487208967689290150576128.00000,0.71282,-12301773700670429447956987904.00000,0.00000,-4666388333429339701029401264128.00000,
497,3561734938741841348977621991424.00000,0.70905,-12191057737360874656422166528.00000,0.00000,-5371011854745491262945556955136.00000,
498,4096529974588959810965204893696.00000,0.70529,-12081338217720827094430121984.00000,0.00000,-6181417083124405354971642462208.00000,
